robins_lat,robins_long
-2.08172,192.41
-2.08166,216.978
-2.08165,162.771
-2.08131,228.086
-2.08122,24.4474
-2.08114,125.543
-2.08111,153.274
-2.08105,182.154
-2.08101,149.656
-2.08098,101.977
-2.08095,153.573
-2.08091,23.9569
-2.08089,150.051
-2.08068,159.451
-2.08035,47.3675
-2.08035,7.98527
-2.08024,277.891
-2.08016,144.146
-2.08013,277.841
-2.08011,5.50519
-2.08001,64.7377
-2.07997,182.069
-2.07971,207.592
-2.07949,23.5147
-2.07946,357.017
-2.07928,199.931
-2.07913,23.0831
-2.07909,17.6623
-2.07887,114.071
-2.07886,275.309
-2.07859,22.9536
-2.07853,277.514
-2.07848,283.361
-2.07839,106.216
-2.07836,279.641
-2.07832,147.707
-2.07794,58.2178
-2.07783,128.565
-2.07773,150.75
-2.07772,271.837
-2.07738,167.486
-2.07733,134.592
-2.07729,24.6712
-2.07725,275.944
-2.077,9.14463
-2.077,94.9464
-2.07694,148.278
-2.07683,162.772
-2.07678,103.67
-2.07671,0.897283
-2.07661,115.077
-2.07655,342.883
-2.07589,130.239
-2.07577,100.633
-2.07575,20.7076
-2.07572,161.33
-2.07568,270.069
-2.0753,165.041
-2.07521,145.693
-2.0752,170.656
-2.07518,271.726
-2.07515,187.124
-2.07501,20.0093
-2.07493,34.1312
-2.07487,343.304
-2.07486,109.581
-2.07479,164.234
-2.07473,119.829
-2.07456,274.484
-2.07448,216.538
-2.07437,164.498
-2.07434,295.006
-2.0742,273.672
-2.07419,302.069
-2.07419,164.894
-2.07417,131.469
-2.07411,145.78
-2.07401,177.227
-2.07396,29.3571
-2.07392,69.8452
-2.07391,242.041
-2.07388,71.3476
-2.07383,170.046
-2.0734,212.701
-2.0733,53.1483
-2.07327,248.508
-2.07311,23.802
-2.0731,142.04
-2.07308,43.6442
-2.07306,6.06982
-2.07299,277.983
-2.07296,224.104
-2.07287,151.633
-2.07273,215.774
-2.07261,11.1475
-2.07229,85.2198
-2.07221,148.811
-2.07216,74.9755
-2.07213,150.365
-2.0721,225.779
-2.07207,110.509
-2.07201,267.53
-2.072,73.0859
-2.07192,271.546
-2.07186,245.251
-2.07183,14.6422
-2.07173,144.792
-2.07151,319.802
-2.07145,61.2691
-2.07144,141.361
-2.07143,32.4152
-2.07126,39.5194
-2.07118,347.69
-2.07112,114.846
-2.07089,276.706
-2.07087,140.917
-2.07084,139.757
-2.07073,67.887
-2.07065,181.784
-2.07062,230.323
-2.07045,293.99
-2.07026,78.8259
-2.07023,142.761
-2.07021,344.503
-2.06997,228.971
-2.06996,95.0414
-2.06989,128.801
-2.06977,71.9114
-2.06955,233.392
-2.06953,74.7143
-2.06927,342.439
-2.0692,71.2177
-2.06913,211.183
-2.06904,166.203
-2.06887,218.252
-2.06885,210.018
-2.06859,265.183
-2.06849,233.789
-2.06832,201.384
-2.06832,270.866
-2.06829,251.89
-2.06825,38.1289
-2.06808,168.566
-2.06801,136.664
-2.0675,71.0556
-2.06726,355.51
-2.06724,117.014
-2.06701,33.7464
-2.06699,159.112
-2.06698,229.078
-2.06688,144.616
-2.06687,39.3985
-2.06672,142.612
-2.06657,269.475
-2.06652,355.268
-2.06642,55.6155
-2.06607,136.43
-2.06602,192.634
-2.06599,151.998
-2.0659,141.32
-2.06588,92.2497
-2.06583,72.3286
-2.06568,149.17
-2.06565,148.58
-2.06543,40.5852
-2.06541,199.275
-2.0654,145.012
-2.06522,69.0829
-2.06502,252.832
-2.06487,186.196
-2.06474,171.214
-2.06449,103.561
-2.06428,19.8165
-2.06422,270.141
-2.06335,63.2642
-2.06335,5.48914
-2.06292,289.802
-2.06292,67.1589
-2.06292,118.909
-2.0629,161.749
-2.06285,99.7424
-2.0627,190.612
-2.06259,91.4002
-2.06235,281.914
-2.06222,3.2788
-2.06222,130.664
-2.06216,217.195
-2.062,340.585
-2.06199,181.112
-2.06188,187.175
-2.06186,319.671
-2.06186,168.233
-2.06184,181.269
-2.06177,222.451
-2.06174,213.707
-2.06174,75.1999
-2.06168,210.286
-2.06144,243.98
-2.06134,59.6023
-2.06129,23.6792
-2.06127,100.423
-2.06097,224.173
-2.0607,193.019
-2.06041,129.927
-2.0602,150.185
-2.05989,82.8719
-2.05985,126.634
-2.05968,276.67
-2.05958,344.472
-2.05938,215.61
-2.05937,41.0009
-2.05934,143.725
-2.05933,236.54
-2.0592,78.9022
-2.05918,177.18
-2.05915,144.517
-2.05911,354.206
-2.05907,236.407
-2.05884,160.441
-2.05873,116.184
-2.05867,202.944
-2.05837,192.739
-2.05834,34.423
-2.05801,53.0696
-2.05791,72.0266
-2.05787,141.272
-2.0578,39.9766
-2.0578,128.672
-2.05767,122.714
-2.05759,117.154
-2.05755,326.113
-2.05743,294.047
-2.05743,154.954
-2.05738,6.84677
-2.05731,69.2749
-2.0573,342.548
-2.05723,356.751
-2.0572,217.123
-2.05717,63.0627
-2.05708,285.334
-2.05708,138.819
-2.05689,141.656
-2.0568,120.763
-2.05678,29.4358
-2.05673,207.694
-2.05667,103.429
-2.05655,241.673
-2.05655,185.425
-2.05654,140.744
-2.05651,209.031
-2.05648,71.4162
-2.05642,141.174
-2.05631,34.4666
-2.05631,29.0128
-2.0562,32.9399
-2.0561,63.825
-2.05606,279.38
-2.05605,125.816
-2.05596,274.964
-2.05592,174.117
-2.0559,18.5789
-2.05586,279.281
-2.05566,188.007
-2.05559,151.238
-2.05536,128.712
-2.05529,61.1641
-2.05528,125.276
-2.05527,155.208
-2.05526,24.6512
-2.05518,237.642
-2.05512,227.458
-2.05505,20.8506
-2.05503,129.131
-2.055,94.8868
-2.05488,180.976
-2.05481,74.8403
-2.05481,109.495
-2.05468,69.7578
-2.05461,291.216
-2.05449,192.501
-2.0544,168.844
-2.05427,145.487
-2.05405,193.403
-2.05386,275.999
-2.05374,31.1612
-2.05373,71.0192
-2.05369,166.579
-2.05366,170.702
-2.05361,142.679
-2.05345,96.7111
-2.05328,150.426
-2.05327,61.3219
-2.05321,174.721
-2.05315,273.49
-2.05312,136.994
-2.05302,169.361
-2.05273,203.546
-2.05268,30.6867
-2.05263,249.207
-2.05242,108.855
-2.05238,71.4853
-2.0523,199.876
-2.05227,185.883
-2.05225,121.077
-2.0522,79.8739
-2.05216,37.8993
-2.05205,252.362
-2.05185,142.509
-2.05183,23.4026
-2.05172,348.055
-2.05166,342.976
-2.05159,280.706
-2.05156,217.87
-2.05141,72.5097
-2.0514,70.122
-2.05138,132.664
-2.0511,89.3169
-2.0508,142.187
-2.05072,334.23
-2.05066,203.787
-2.05054,34.2103
-2.05044,18.2994
-2.05022,202.076
-2.05022,140.865
-2.05021,132.562
-2.05013,271.717
-2.05011,104.889
-2.05004,276.109
-2.04998,235.596
-2.04973,354.27
-2.04972,12.0369
-2.0497,278.172
-2.04959,173.33
-2.04939,171.294
-2.04935,17.1613
-2.04932,209.465
-2.04922,211.475
-2.04921,5.89043
-2.04907,141.41
-2.04871,50.9108
-2.04863,174.55
-2.04853,342.326
-2.0485,179.273
-2.0484,37.7244
-2.04824,338.867
-2.04821,215.35
-2.04816,70.3027
-2.0481,46.7854
-2.04806,157.133
-2.04783,24.3512
-2.04779,111.534
-2.04763,214.853
-2.04762,147.757
-2.04758,145.393
-2.04755,36.4079
-2.04754,268.609
-2.04753,277.227
-2.04736,214.806
-2.04734,19.2112
-2.04728,215.723
-2.04717,198.478
-2.04716,85.1815
-2.04713,289.714
-2.04703,107.02
-2.04697,81.9048
-2.04693,250.026
-2.04693,119.968
-2.04662,4.98646
-2.04661,152.26
-2.04652,186.066
-2.04608,159.417
-2.04599,217.994
-2.04592,135.544
-2.04579,227.107
-2.04578,18.4224
-2.04574,238.14
-2.04559,290.039
-2.04537,338.92
-2.04524,162.246
-2.04513,141.963
-2.04502,154.827
-2.04487,96.3662
-2.04455,36.6554
-2.04446,169.478
-2.04436,136.208
-2.04435,182.597
-2.04415,172.897
-2.04405,181.479
-2.04377,71.586
-2.04362,171.628
-2.04357,153.775
-2.04353,46.435
-2.04348,182.932
-2.04342,166.48
-2.04338,164.31
-2.04327,357.155
-2.04326,33.0226
-2.04313,73.8637
-2.04312,206.388
-2.04309,64.8391
-2.04298,102.167
-2.04297,344.521
-2.04288,342.427
-2.04277,114.179
-2.04274,34.5618
-2.04265,126.243
-2.04258,199.732
-2.04232,34.5126
-2.04231,19.568
-2.04224,75.354
-2.04214,96.9919
-2.04209,120.376
-2.04205,186.361
-2.04189,209.588
-2.04187,129.307
-2.04176,172.602
-2.04174,19.0445
-2.04165,347.731
-2.04165,112.936
-2.04159,238.401
-2.04152,98.3332
-2.04133,244.931
-2.04133,356.92
-2.04111,258.26
-2.04103,145.068
-2.04085,147.955
-2.04083,192.339
-2.04081,187.382
-2.04074,192.079
-2.04072,283.492
-2.04069,347.69
-2.04066,296.302
-2.04028,12.402
-2.04005,118.23
-2.03988,295.372
-2.03965,161.599
-2.03961,22.6047
-2.0396,18.467
-2.03953,177.178
-2.03937,215.237
-2.03905,111.443
-2.0388,152.175
-2.03865,281.467
-2.03848,151.919
-2.03836,340.392
-2.03816,154.981
-2.03813,294.335
-2.03807,57.7904
-2.03795,168.829
-2.03793,188.718
-2.03777,167.216
-2.03775,66.367
-2.0376,150.795
-2.03743,358.764
-2.03743,162.023
-2.03726,338.991
-2.03723,155.512
-2.03708,117.972
-2.03707,177.254
-2.03703,102.341
-2.03693,115.142
-2.03685,159.16
-2.03684,99.0583
-2.03652,263.753
-2.03646,230.894
-2.03638,98.0421
-2.03632,238.088
-2.03622,62.2966
-2.0362,37.4983
-2.03608,91.4532
-2.03606,39.6963
-2.03594,75.0374
-2.0358,24.0398
-2.03563,345.122
-2.03538,355.265
-2.0353,103.976
-2.03529,171.93
-2.03488,258.391
-2.03487,142.063
-2.0348,74.5495
-2.03472,24.6312
-2.03469,138.996
-2.03463,151.811
-2.03452,170.262
-2.03447,54.9199
-2.03428,209.059
-2.03417,346.836
-2.03398,354.291
-2.03395,108.938
-2.03394,144.892
-2.03389,160.146
-2.03368,245.33
-2.03367,150.571
-2.03351,7.92992
-2.03342,129.642
-2.03326,119.014
-2.03325,54.2132
-2.03316,95.3739
-2.03279,116.954
-2.0326,277.825
-2.03234,145.198
-2.03231,67.1062
-2.03228,279.35
-2.03189,188.858
-2.03186,272.17
-2.03175,155.578
-2.03173,166.783
-2.03167,160.416
-2.0314,209.512
-2.03135,148.907
-2.0312,291.213
-2.03119,198.611
-2.03117,188.944
-2.03114,169.067
-2.03113,11.4692
-2.03103,281.847
-2.03095,310.121
-2.03092,171.523
-2.03084,35.6336
-2.03078,215.388
-2.03056,125.147
-2.03054,67.6707
-2.03046,326.132
-2.03044,174.365
-2.03024,277.055
-2.03023,144.267
-2.03021,135.733
-2.03004,9.33122
-2.02996,24.5356
-2.0298,198.16
-2.02912,162.664
-2.0291,96.4515
-2.02906,253.815
-2.02899,76.4233
-2.02897,216.56
-2.02869,215.769
-2.02867,168.353
-2.02859,98.9681
-2.02843,288.135
-2.02842,257.419
-2.02827,343.23
-2.02819,140.428
-2.02806,123.79
-2.02804,153.6
-2.02797,281.055
-2.02794,105.624
-2.02748,17.4254
-2.02733,229.921
-2.02725,212.293
-2.02682,145.521
-2.02672,271.112
-2.02668,234.966
-2.02667,186.813
-2.02667,141.713
-2.02664,94.9548
-2.02635,278.995
-2.02623,158.896
-2.02611,189.959
-2.02597,175.264
-2.02594,165.637
-2.02585,151.347
-2.02576,201.727
-2.02561,142.361
-2.02556,46.9673
-2.02553,103.822
-2.02542,94.2125
-2.02529,101.838
-2.02513,231.52
-2.02501,103.261
-2.02496,119.546
-2.02485,230.076
-2.02479,163.419
-2.0247,79.9128
-2.02453,99.7316
-2.02438,238.895
-2.02435,112.137
-2.02433,129.182
-2.02397,115.497
-2.02394,336.487
-2.02391,126.576
-2.02383,118.224
-2.0238,21.4177
-2.0237,191.434
-2.02348,166.229
-2.02296,99.3252
-2.02268,141.496
-2.02265,12.6927
-2.02263,207.908
-2.02258,0.589005
-2.02255,62.6911
-2.02254,161.068
-2.02246,113.315
-2.02239,288.069
-2.02237,196.061
-2.02201,146.299
-2.022,278.698
-2.022,117.345
-2.02194,120.191
-2.02191,279.499
-2.02191,147.619
-2.0219,159.362
-2.02189,109.659
-2.0218,128.533
-2.02177,176.928
-2.02176,271.197
-2.02169,131.519
-2.02163,334.144
-2.02157,111.962
-2.02148,183.548
-2.02139,130.433
-2.02135,69.8275
-2.02131,136.534
-2.02129,128.302
-2.02126,34.137
-2.02117,113.983
-2.02094,130.373
-2.0209,194.1
-2.02079,77.4034
-2.02061,18.5214
-2.02059,36.9924
-2.02004,174.022
-2.01998,115.311
-2.01996,150.479
-2.01991,128.879
-2.0199,117.202
-2.01971,241.087
-2.0197,286.774
-2.01943,355.87
-2.01942,149.181
-2.01927,144.176
-2.01911,145.611
-2.01909,66.1328
-2.01906,38.0337
-2.01904,70.8366
-2.01894,344.38
-2.01891,237.121
-2.01887,183.234
-2.01886,206.782
-2.01866,144.366
-2.01862,338.845
-2.01847,276.014
-2.01839,356.255
-2.01837,340.708
-2.01821,273.621
-2.01803,147.256
-2.01795,104.247
-2.01786,143.058
-2.01784,31.6836
-2.01772,168.655
-2.01762,338.893
-2.01755,352.496
-2.01744,104.974
-2.01737,189.009
-2.01703,183.062
-2.01699,5.46565
-2.01699,152.071
-2.01694,57.8853
-2.01686,141.304
-2.01653,123.535
-2.01651,123.105
-2.01645,343.005
-2.01637,268.532
-2.01636,250.199
-2.01623,326.533
-2.01616,316.25
-2.01613,289.676
-2.01608,53.2719
-2.01607,6.59468
-2.01597,134.72
-2.01596,150.25
-2.01595,196.746
-2.01592,247.27
-2.01589,167.688
-2.0158,147.863
-2.01573,127.121
-2.01567,71.5657
-2.01553,61.6921
-2.0155,118.452
-2.01516,135.116
-2.01502,23.4527
-2.01491,77.5545
-2.01471,19.5928
-2.0147,249.736
-2.01466,215.263
-2.01466,66.2565
-2.01462,241.613
-2.01457,173.749
-2.01456,153.192
-2.01446,14.9565
-2.01433,24.616
-2.0141,149.494
-2.01408,144.959
-2.01385,215.576
-2.01385,150.045
-2.01374,54.2048
-2.01372,222.756
-2.0136,35.4874
-2.01351,31.4517
-2.0135,113.125
-2.01347,296.197
-2.01343,0.761556
-2.01338,350.075
-2.01329,72.9715
-2.01311,51.9011
-2.01308,128.921
-2.01306,91.2187
-2.01287,168.935
-2.01286,216.327
-2.01283,53.1794
-2.01282,172.5
-2.01273,234.389
-2.01252,36.1879
-2.01249,110.094
-2.01245,111.131
-2.01241,175.526
-2.01234,238.092
-2.01223,23.1608
-2.01197,18.3262
-2.01196,154.42
-2.01194,105.935
-2.01181,1.95371
-2.01179,126.701
-2.01167,176.638
-2.01157,69.2111
-2.01134,338.97
-2.01133,140.813
-2.01129,200.939
-2.01126,60.4806
-2.0112,72.222
-2.01118,192.141
-2.01096,240.606
-2.01088,147.088
-2.01083,175.121
-2.01075,167.305
-2.01069,290.941
-2.01065,8.83967
-2.01052,173.933
-2.01043,85.1923
-2.0104,50.8762
-2.01029,170.05
-2.01025,160.88
-2.01019,120.412
-2.01019,103.344
-2.01013,109.166
-2.0101,82.9555
-2.01009,278.294
-2.01004,270.61
-2.00994,188.784
-2.00994,160.645
-2.00982,357.681
-2.00981,343.376
-2.00978,225.712
-2.00971,108.464
-2.00968,30.7782
-2.00964,33.3019
-2.00963,277.168
-2.00963,159.909
-2.00941,158.955
-2.00939,354.895
-2.00923,283.954
-2.0092,229.308
-2.00918,315.581
-2.00914,76.7429
-2.00887,159.493
-2.00879,11.7083
-2.00876,272.081
-2.00871,111.256
-2.00869,141.851
-2.00853,193.079
-2.00846,140.855
-2.0082,251.834
-2.0082,92.0238
-2.00817,23.3862
-2.00811,109.808
-2.00795,181.074
-2.00784,148.631
-2.00774,276.088
-2.00768,91.9273
-2.00762,96.4505
-2.00743,150.99
-2.00739,209.363
-2.00733,61.438
-2.00725,142.637
-2.00709,250.071
-2.00697,87.3078
-2.00693,199.638
-2.00676,336.239
-2.00659,21.2533
-2.00645,192.994
-2.00643,348.39
-2.0064,141.402
-2.00636,343.057
-2.00635,186.015
-2.0063,237.444
-2.00626,14.6017
-2.00624,273.198
-2.00604,140.635
-2.00576,233.151
-2.00574,22.3099
-2.00558,199.466
-2.00551,32.63
-2.00548,285.525
-2.00548,126.285
-2.00541,146.949
-2.00535,120.108
-2.00528,234.157
-2.00516,141.439
-2.00476,23.7202
-2.00472,242.134
-2.0047,23.8522
-2.0046,66.6329
-2.0045,109.565
-2.00449,0.282579
-2.00443,329.397
-2.00412,333.974
-2.00405,144.574
-2.00401,183.601
-2.00388,91.767
-2.00366,61.0662
-2.00355,144.747
-2.0035,67.2449
-2.0034,59.6437
-2.00328,34.476
-2.00291,212.74
-2.00282,57.7297
-2.00279,293.302
-2.00279,141.784
-2.00274,79.9681
-2.00248,61.5032
-2.00248,150.371
-2.00214,141.993
-2.0021,14.4296
-2.00209,257.341
-2.00201,357.058
-2.00194,152.203
-2.0019,71.3452
-2.00189,174.488
-2.00186,234.06
-2.0018,357.599
-2.00165,84.8667
-2.00161,291.454
-2.00158,171.367
-2.00155,102.034
-2.00151,136.749
-2.00121,190.836
-2.00112,41.5882
-2.00103,69.6938
-2.00089,288.713
-2.00086,237.226
-2.0007,162.362
-2.00068,101.704
-1.99997,356.898
-1.61049,155.381
-1.61047,84.5716
-1.61033,23.8022
-1.61021,161.454
-1.61013,227.001
-1.61006,131.691
-1.61,159.358
-1.60987,162.838
-1.60964,163.225
-1.60958,141.711
-1.60952,149.92
-1.60946,66.399
-1.60946,140.831
-1.60915,345.533
-1.60909,177.116
-1.60898,24.5772
-1.60887,108.21
-1.60861,282.592
-1.60829,116.01
-1.60808,66.9081
-1.60803,35.4802
-1.60792,106.337
-1.60783,105.539
-1.6077,238
-1.60752,178.915
-1.60738,186.794
-1.60737,127.776
-1.60735,142.487
-1.6071,15.6123
-1.6068,163.977
-1.60678,278.898
-1.60672,85.6294
-1.6066,332.39
-1.60659,301.469
-1.60633,121.52
-1.60629,150.154
-1.60592,194.968
-1.6057,182.724
-1.60564,273.509
-1.60559,69.2199
-1.60531,61.5388
-1.60521,306.32
-1.6052,282.319
-1.60504,72.3269
-1.60501,162.513
-1.60498,140.918
-1.60462,182.338
-1.60452,60.1263
-1.6045,162.019
-1.6045,160.036
-1.60435,269.891
-1.60426,128.176
-1.60398,158.901
-1.60391,215.66
-1.60385,103.697
-1.60342,142.671
-1.60339,109.892
-1.60331,163.555
-1.60327,15.926
-1.6032,239.508
-1.60311,230.863
-1.60305,356.725
-1.60294,5.30237
-1.60283,108.404
-1.60247,3.16805
-1.60242,272.292
-1.6024,146.471
-1.60236,111.037
-1.6022,190.483
-1.60219,106.838
-1.60216,21.2544
-1.60216,105.794
-1.60203,99.3699
-1.60187,74.3531
-1.60144,357.361
-1.60143,162.112
-1.60114,19.7284
-1.60112,77.4847
-1.60107,196.475
-1.60096,29.2402
-1.60093,218.026
-1.60083,165.018
-1.6007,150.019
-1.60063,125.88
-1.60056,160.503
-1.60054,72.037
-1.60038,173.629
-1.60036,130.437
-1.60027,277.409
-1.60023,184.736
-1.60022,244.886
-1.60012,317.143
-1.59983,144.489
-1.59973,295.444
-1.59969,142.406
-1.59967,230.289
-1.59953,295.547
-1.5993,183.113
-1.59925,39.2673
-1.59901,239.931
-1.599,75.3391
-1.59892,147.548
-1.59878,335.268
-1.59874,202.16
-1.59872,110.454
-1.59865,133.4
-1.59863,14.9178
-1.59858,168.69
-1.5982,289.029
-1.59808,177.772
-1.59775,22.74
-1.59772,168.325
-1.59767,245.076
-1.59744,273.751
-1.59744,78.9897
-1.59731,68.1159
-1.59727,140.453
-1.59723,336.821
-1.59711,34.4785
-1.5971,74.4432
-1.59707,109.801
-1.59702,37.2633
-1.59673,275.318
-1.59669,80.4009
-1.59653,125.717
-1.59645,93.2943
-1.5964,188.118
-1.59635,80.5811
-1.59615,103.582
-1.59604,133.592
-1.59599,357.129
-1.59583,144.603
-1.59579,74.9817
-1.59572,162.401
-1.59541,152.219
-1.59533,11.8653
-1.59522,23.6268
-1.59502,288.382
-1.595,151.555
-1.59472,184.783
-1.5947,80.6536
-1.59469,255.195
-1.59444,21.3247
-1.59439,274.098
-1.59433,25.9139
-1.59432,118.431
-1.59417,258.823
-1.59392,134.617
-1.59383,246.292
-1.59383,154.951
-1.5938,52.0172
-1.5935,101.054
-1.59346,238.28
-1.59288,108.268
-1.59285,279.588
-1.59282,135.252
-1.5925,131.302
-1.59249,196.602
-1.59245,33.7546
-1.59242,121.577
-1.59235,196.041
-1.59229,119.73
-1.59209,209.505
-1.59204,23.5153
-1.59198,29.5058
-1.59197,215.975
-1.59196,79.4448
-1.59191,218.342
-1.59187,232.646
-1.59184,134.113
-1.59176,63.0209
-1.59133,126.981
-1.59126,210.812
-1.59126,98.658
-1.59124,80.4441
-1.59105,176.563
-1.59093,52.1613
-1.59048,186.416
-1.59018,149.177
-1.59018,98.8271
-1.59005,204.859
-1.58993,40.6509
-1.58991,141.05
-1.58975,70.9345
-1.58972,253.164
-1.58965,207.386
-1.58955,62.5813
-1.58954,270.756
-1.58924,257.284
-1.58922,196.545
-1.58922,32.3569
-1.5891,224.049
-1.58905,111.752
-1.58883,168.262
-1.58882,281.714
-1.58872,142.563
-1.58841,141.546
-1.58837,248.613
-1.58813,237.984
-1.58804,173.228
-1.58786,183.625
-1.58779,271.687
-1.58771,97.2418
-1.58769,161.322
-1.58765,173.74
-1.58759,43.2813
-1.58747,200.256
-1.58731,264.48
-1.5873,35.2622
-1.58722,276.062
-1.58722,140.788
-1.58717,95.0583
-1.58694,243.474
-1.58679,216.38
-1.58676,125.586
-1.58664,272.899
-1.58657,271.241
-1.58656,39.4896
-1.58618,22.9855
-1.58614,117.331
-1.58613,128.559
-1.58612,146.564
-1.58602,25.8092
-1.58595,291.094
-1.58594,244.858
-1.58587,86.2801
-1.58586,1.49499
-1.5858,142.964
-1.58576,292.211
-1.58573,214.778
-1.58567,160.12
-1.58552,152.435
-1.58549,158.954
-1.58537,354.746
-1.58536,144.541
-1.58535,193.636
-1.58526,7.0474
-1.58524,146.124
-1.58514,167.518
-1.5851,141.638
-1.58488,98.1251
-1.58478,116.433
-1.58466,14.7704
-1.58455,70.8803
-1.58447,150.298
-1.58442,101.278
-1.58428,161.956
-1.58415,121.972
-1.58406,113.437
-1.58402,73.9058
-1.58401,201.848
-1.58382,165.907
-1.58347,149.225
-1.58345,66.6054
-1.58335,59.9979
-1.58328,238.12
-1.58319,184.479
-1.58316,11.1036
-1.58308,314.72
-1.58303,76.9598
-1.58301,96.431
-1.58297,147.216
-1.58294,115.452
-1.58289,111.488
-1.58275,214.657
-1.58274,196.988
-1.58264,67.6976
-1.58243,164.914
-1.5823,141.814
-1.58225,216.539
-1.58206,166.83
-1.58204,153.404
-1.58195,115.305
-1.58168,60.1644
-1.58165,70.9974
-1.58164,275.846
-1.58158,215.594
-1.58149,312.082
-1.58147,249.843
-1.58145,208.516
-1.58141,157.574
-1.58118,269.717
-1.58089,189.024
-1.58086,159.124
-1.58059,129.794
-1.58043,212.487
-1.58041,117.432
-1.5803,110.553
-1.58026,51.9211
-1.58023,78.7804
-1.58019,186.479
-1.5799,143.468
-1.57947,71.6317
-1.57916,200.691
-1.57909,237.759
-1.57906,237.72
-1.57894,133.819
-1.57889,123.573
-1.57873,279.118
-1.5787,294.071
-1.5785,183.256
-1.57829,24.9309
-1.57821,149.02
-1.57813,291.379
-1.57777,292.599
-1.57766,33.3274
-1.57754,246.688
-1.57752,144.026
-1.5775,234.329
-1.5773,21.7512
-1.57724,151.174
-1.57708,316.714
-1.57692,196.261
-1.57676,276.275
-1.57658,87.6331
-1.57641,171.965
-1.57625,271.942
-1.57624,185.004
-1.5761,22.0372
-1.57601,106.727
-1.57589,167.027
-1.57583,69.587
-1.57581,134.823
-1.57557,230.238
-1.57557,15.0441
-1.57554,69.8503
-1.57543,149.717
-1.57542,67.5637
-1.57528,258.341
-1.57527,182.174
-1.57514,308.945
-1.57502,128.426
-1.57488,186.173
-1.57479,210.127
-1.57475,151.397
-1.57474,144.835
-1.5745,114.678
-1.57437,278.356
-1.5742,179.445
-1.57411,154.386
-1.57407,271.857
-1.57389,266.607
-1.57381,248.431
-1.57357,197.464
-1.57352,94.7956
-1.57349,127.221
-1.57339,249.684
-1.57338,192.655
-1.57319,84.1186
-1.57314,137.75
-1.5731,4.90539
-1.57309,347.883
-1.57308,78.861
-1.57306,277.714
-1.57302,27.9407
-1.5729,169.433
-1.57264,128.676
-1.57246,158.994
-1.57234,63.3595
-1.57225,143.148
-1.57217,161.172
-1.57182,66.3354
-1.57163,66.8335
-1.5716,22.2588
-1.57147,60.0711
-1.57143,157.281
-1.57129,272.439
-1.57127,203.963
-1.57117,227.444
-1.57117,160.645
-1.57113,10.6664
-1.57107,163.243
-1.57105,140.53
-1.57105,99.1474
-1.57099,144.308
-1.57098,201.987
-1.57091,109.733
-1.57084,204.174
-1.5708,115.747
-1.57077,293.767
-1.57072,127.729
-1.57065,110.298
-1.57057,75.8356
-1.57047,168.568
-1.57041,270.974
-1.57024,234.244
-1.57012,162.271
-1.5701,99.899
-1.56988,152.04
-1.56987,150.435
-1.56972,160.769
-1.56966,152.558
-1.56948,128.044
-1.56946,118.682
-1.56934,153.606
-1.5693,188.966
-1.56901,357.293
-1.56879,291.797
-1.56875,34.3137
-1.56862,161.76
-1.56832,312.612
-1.56831,148.679
-1.56828,192.524
-1.5679,8.04853
-1.56777,9.29466
-1.56771,116.903
-1.5677,140.933
-1.56734,111.524
-1.56724,98.2023
-1.56708,61.9383
-1.56707,58.3109
-1.56707,159.061
-1.56706,159.341
-1.56697,173.833
-1.56673,242.676
-1.56653,227.197
-1.56624,144.738
-1.56622,183.543
-1.5656,117.105
-1.56553,5.1902
-1.56538,267.729
-1.56515,74.0872
-1.56493,183.007
-1.56485,40.4415
-1.56453,70.2345
-1.56416,23.6706
-1.56414,175.333
-1.56387,115.906
-1.56383,172.237
-1.56378,109.324
-1.56376,183.013
-1.56357,201.428
-1.56337,181.411
-1.56337,229.801
-1.56333,108.563
-1.56326,77.9246
-1.56316,287.65
-1.56304,116.227
-1.56294,163.416
-1.56292,293.59
-1.56263,188.517
-1.56253,123.815
-1.56238,150.861
-1.56211,75.1932
-1.56198,150.155
-1.56195,288.068
-1.56184,255.835
-1.56181,232.62
-1.56174,136.431
-1.56173,175.13
-1.56157,193.684
-1.5615,92.8797
-1.56119,302.081
-1.56109,156.083
-1.56108,167.746
-1.56094,95.8287
-1.56087,211.549
-1.56085,119.9
-1.56067,93.5706
-1.56055,145.055
-1.56051,168.128
-1.56048,141.509
-1.56043,236.831
-1.56024,70.9747
-1.56023,159.22
-1.56022,258.59
-1.55994,276.013
-1.55991,282.709
-1.55988,85.4709
-1.55986,166.351
-1.55967,145.459
-1.55954,20.9259
-1.55932,292.001
-1.55928,148.37
-1.55925,169.978
-1.55924,79.6606
-1.55913,109.509
-1.55903,173.73
-1.55893,173.897
-1.55885,189.096
-1.55884,160.94
-1.55875,14.7112
-1.55873,155.536
-1.55843,226.695
-1.55838,197.266
-1.55827,98.8069
-1.55824,212.384
-1.55816,125.877
-1.55814,134.282
-1.55811,283.927
-1.55802,70.4275
-1.55797,162.061
-1.55796,153.713
-1.55791,143.294
-1.55785,98.7671
-1.55784,172.879
-1.55783,153.827
-1.55764,275.752
-1.55755,22.8892
-1.55753,124.303
-1.55737,62.4315
-1.55707,212.846
-1.55681,160.599
-1.5568,321.734
-1.55676,155.079
-1.55673,131.769
-1.55657,272.353
-1.55653,293.381
-1.55649,270.437
-1.55649,292.428
-1.55646,40.8402
-1.55642,276.485
-1.55639,95.9566
-1.55624,190.914
