Image Name,crater_lat,crater_long,robins_lat,robins_long,MILES,The Result
M1260669909RC_pyr.tif,-6.696842,96.776732,-6.751760000000001,97.0823,21.32844609955501,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.695822,96.752024,-6.751760000000001,97.0823,23.012644178968756,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.694709,96.752565,-6.751760000000001,97.0823,22.98894598302134,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.694678,96.819558,-6.751760000000001,97.0823,18.47119714614636,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.694647,96.759061,-6.751760000000001,97.0823,22.55009028943543,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.693564,96.829047,-6.751760000000001,97.0823,17.851737032107604,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.693192999999999,96.756704,-6.751760000000001,97.0823,22.727071118456657,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.693008,96.814304,-6.751760000000001,97.0823,18.84833889174456,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.692544,96.75157800000001,-6.751760000000001,97.0823,23.081572918672222,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.6912139999999996,96.80067700000001,-6.751760000000001,97.0823,19.78936582358609,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.691089999999999,96.803574,-6.751760000000001,97.0823,19.596652657234763,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.69075,96.829301,-6.751760000000001,97.0823,17.87913228763269,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.690627,96.79332099999999,-6.751760000000001,97.0823,20.292018953096537,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.690410000000001,96.838981,-6.751760000000001,97.0823,17.239081615744208,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.690378999999999,96.813413,-6.751760000000001,97.0823,18.947577212086532,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.690316999999999,96.796283,-6.751760000000001,97.0823,20.097456993489196,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.689823,96.75845600000001,-6.751760000000001,97.0823,22.65106816399989,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.689266,96.819813,-6.751760000000001,97.0823,18.536786879487266,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.689203999999999,96.810006,-6.751760000000001,97.0823,19.193774389768212,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.6889259999999995,96.76724399999999,-6.751760000000001,97.0823,22.07038592849028,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.687811999999999,96.783737,-6.751760000000001,97.0823,20.976332108302532,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.687533999999999,96.760111,-6.751760000000001,97.0823,22.5696883762195,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.687256,96.774503,-6.751760000000001,97.0823,21.604846641702984,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.687225,96.794404,-6.751760000000001,97.0823,20.269163806640638,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.686514,96.836975,-6.751760000000001,97.0823,17.43970520935071,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.686266000000001,96.750973,-6.751760000000001,97.0823,23.20243514164602,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.686081,96.83137099999999,-6.751760000000001,97.0823,17.819548265936014,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.685524000000001,96.824239,-6.751760000000001,97.0823,18.30344358831561,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.685091000000001,96.839236,-6.751760000000001,97.0823,17.315282367964464,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.684750999999999,96.834046,-6.751760000000001,97.0823,17.6654566538892,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.684535,96.818189,-6.751760000000001,97.0823,18.722971178194687,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.684132000000001,96.836625,-6.751760000000001,97.0823,17.505722007722277,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.683730000000001,96.833186,-6.751760000000001,97.0823,17.740877575108975,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.683421000000001,96.786603,-6.751760000000001,97.0823,20.849821921855003,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.6821839999999995,96.792907,-6.751760000000001,97.0823,20.447836682260416,Crater located outside 5 miles range
