Lro flight direction	North azimuth	Sub solar azimuth	Image Name
-X	273.42	194.99	M159209323LC_pyr.tif
-X	269.82	188.2	M159222998RC_pyr.tif
-X	273.26	188.7	M159222998LC_pyr.tif
-X	269.72	191.98	M159209354RC_pyr.tif
-X	273.09	181.77	M159223103LC_pyr.tif
-X	269.93	181.4	M159223103RC_pyr.tif
-X	269.73	194.51	M159229674RC_pyr.tif
-X	269.91	183.64	M159229862RC_pyr.tif
-X	269.79	191.78	M159236509RC_pyr.tif
-X	273.48	195.16	M159229674LC_pyr.tif
-X	273.4	192.36	M159236509LC_pyr.tif
-X	273.09	180.53	M159236699LC_pyr.tif
-X	269.98	180.19	M159236699RC_pyr.tif
-X	269.93	183.97	M159257004RC_pyr.tif
-X	269.87	187.65	M159263730RC_pyr.tif
-X	273.29	188.15	M159263730LC_pyr.tif
-X	269.86	187.91	M159270512RC_pyr.tif
-X	273.3	188.41	M159270512LC_pyr.tif
-X	273.2	184.4	M159257004LC_pyr.tif
-X	273.2	184.71	M159277358LC_pyr.tif
-X	269.92	184.28	M159277358RC_pyr.tif
-X	273.16	184.06	M159229862LC_pyr.tif
-X	269.85	188.49	M159284075RC_pyr.tif
-X	269.75	185.6	M161570980RC_pyr.tif
-X	273.31	189.01	M159284075LC_pyr.tif
-X	269.82	184.06	M161571043RC_pyr.tif
-X	273.46	186.11	M161570980LC_pyr.tif
-X	273.34	184.52	M161571043LC_pyr.tif
-X	273.47	185.9	M161577776LC_pyr.tif
-X	269.78	185.39	M161577776RC_pyr.tif
-X	273.39	184.83	M161584603LC_pyr.tif
-X	273.28	183.13	M161591473LC_pyr.tif
-X	273.34	184.36	M161577837LC_pyr.tif
-X	269.94	182.72	M161591473RC_pyr.tif
-X	269.85	183.9	M161577837RC_pyr.tif
-X	269.88	184.34	M161598185RC_pyr.tif
-X	273.21	182.07	M161591510LC_pyr.tif
-X	269.85	184.36	M161584603RC_pyr.tif
-X	273.42	184.82	M161598185LC_pyr.tif
-X	269.99	181.69	M161591510RC_pyr.tif
-X	273.34	183.74	M161598224LC_pyr.tif
-X	273.31	183.3	M161632173LC_pyr.tif
-X	269.93	183.3	M161598224RC_pyr.tif
-X	273.54	186.07	M161638832LC_pyr.tif
-X	269.82	185.56	M161638832RC_pyr.tif
-X	273.22	182.06	M161639012LC_pyr.tif
-X	269.95	182.88	M161632173RC_pyr.tif
-X	270	181.68	M161639012RC_pyr.tif
-X	87.12	178.94	M165103088LC_pyr.tif
-X	89.75	177.66	M165109929RC_pyr.tif
-X	89.63	179.53	M165109811RC_pyr.tif
-X	87.19	179.82	M165109811LC_pyr.tif
-X	86.99	177.89	M165109929LC_pyr.tif
-X	89.66	178.67	M165116649RC_pyr.tif
-X	89.78	176.81	M165116788RC_pyr.tif
-X	87.08	178.93	M165116649LC_pyr.tif
-X	89.82	176.21	M165116816RC_pyr.tif
-X	86.87	177	M165116788LC_pyr.tif
-X	87.04	178.62	M165123472LC_pyr.tif
-X	86.79	176.38	M165116816LC_pyr.tif
-X	86.96	177.88	M165123500LC_pyr.tif
-X	89.71	177.65	M165123500RC_pyr.tif
-X	89.59	179.28	M165130182RC_pyr.tif
-X	86.89	177.34	M165130319LC_pyr.tif
-X	89.73	177.14	M165130319RC_pyr.tif
-X	89.67	178.37	M165123472RC_pyr.tif
-X	87.12	179.57	M165130182LC_pyr.tif
-X	89.64	178.46	M165137022RC_pyr.tif
-X	87.03	178.71	M165137022LC_pyr.tif
-X	86.8	176.64	M165137148LC_pyr.tif
-X	87.03	178.75	M165143805LC_pyr.tif
-X	89.63	178.49	M165143805RC_pyr.tif
-X	86.78	176.49	M165143943LC_pyr.tif
-X	89.77	176.46	M165137148RC_pyr.tif
-X	89.6	179.07	M165150568RC_pyr.tif
-X	87.09	179.35	M165150568LC_pyr.tif
-X	89.77	176.32	M165143943RC_pyr.tif
-X	86.98	178.2	M165150623LC_pyr.tif
-X	89.67	177.97	M165150623RC_pyr.tif
-X	87.13	179.88	M165157308LC_pyr.tif
-X	89.56	179.58	M165157308RC_pyr.tif
-X	86.92	177.73	M165157447LC_pyr.tif
-X	89.69	177.51	M165157447RC_pyr.tif
-X	87.17	180.31	M165164071LC_pyr.tif
-X	86.78	176.47	M165157524LC_pyr.tif
-X	89.53	179.99	M165164071RC_pyr.tif
-X	89.66	178.02	M165164190RC_pyr.tif
-X	89.78	176.11	M165164329RC_pyr.tif
-X	86.75	176.28	M165164329LC_pyr.tif
-X	89.77	176.3	M165157524RC_pyr.tif
-X	86.98	178.26	M165164190LC_pyr.tif
-X	90.27	179.48	M165170902RC_pyr.tif
-X	87.82	179.78	M165170902LC_pyr.tif
-X	87.63	176.86	M165171076LC_pyr.tif
-X	90.56	176.67	M165171076RC_pyr.tif
-X	90.35	178.65	M165170937RC_pyr.tif
-X	87.13	179.93	M165177661LC_pyr.tif
-X	89.55	179.63	M165177661RC_pyr.tif
-X	87.77	178.92	M165170937LC_pyr.tif
-X	86.88	177.45	M165177808LC_pyr.tif
-X	89.69	177.24	M165177808RC_pyr.tif
-X	89.58	181.92	M167464658RC_pyr.tif
-X	87.2	182.31	M167464658LC_pyr.tif
-X	86.93	174.36	M167464818LC_pyr.tif
-X	89.74	174.17	M167464818RC_pyr.tif
-X	89.67	175.98	M167478355RC_pyr.tif
-X	89.7	175.59	M167471574RC_pyr.tif
-X	86.97	176.22	M167478355LC_pyr.tif
-X	87.08	179.92	M167485069LC_pyr.tif
-X	89.58	179.59	M167485069RC_pyr.tif
-X	86.97	175.82	M167471574LC_pyr.tif
-X	86.88	173.92	M167485185LC_pyr.tif
-X	89.7	173.73	M167485185RC_pyr.tif
-X	89.63	180.32	M167498631LC_pyr.tif
-X	77.96	169.83	M167492033RC_pyr.tif
-X	92.12	179.98	M167498631RC_pyr.tif
-X	86.95	176.52	M167505494LC_pyr.tif
-X	89.63	176.27	M167505494RC_pyr.tif
-X	89.57	179.62	M167512212RC_pyr.tif
-X	87.06	179.94	M167512212LC_pyr.tif
-X	89.75	170.45	M167512401RC_pyr.tif
-X	89.61	177.11	M167519055RC_pyr.tif
-X	89.7	172.66	M167519139RC_pyr.tif
-X	86.98	177.38	M167519055LC_pyr.tif
-X	86.72	170.56	M167512401LC_pyr.tif
-X	86.28	174.27	M167525896LC_pyr.tif
-X	86.82	172.82	M167519139LC_pyr.tif
-X	89.6	179.03	M169819159RC_pyr.tif
-X	89.08	174.07	M167525896RC_pyr.tif
-X	87.09	179.37	M169819159LC_pyr.tif
-X	86.93	167.92	M169826020LC_pyr.tif
-X	89.66	167.72	M169826020RC_pyr.tif
-X	86.83	159.78	M169819297LC_pyr.tif
-X	89.62	170.82	M169832782RC_pyr.tif
-X	86.95	171.06	M169832782LC_pyr.tif
-X	86.92	169.2	M169839578LC_pyr.tif
-X	89.68	159.24	M169846434RC_pyr.tif
-X	89.62	168.98	M169839578RC_pyr.tif
-X	86.77	159.33	M169846434LC_pyr.tif
-X	89.69	156.67	M169853240RC_pyr.tif
-X	89.51	182.15	M169853056RC_pyr.tif
-X	87.05	182.52	M169853056LC_pyr.tif
-X	86.72	156.73	M169853240LC_pyr.tif
-X	89.56	173.98	M169859894RC_pyr.tif
-X	89.63	163.06	M169866754RC_pyr.tif
-X	86.96	174.26	M169859894LC_pyr.tif
-X	89.52	177.95	M169880217RC_pyr.tif
-X	86.81	163.2	M169866754LC_pyr.tif
-X	86.99	178.28	M169880217LC_pyr.tif
-X	89.51	177.98	M169887000RC_pyr.tif
+X	267.28	154.67	M172181346RC_pyr.tif
+X	267.05	223.77	M172181538RC_pyr.tif
+X	270.41	154.62	M172181346LC_pyr.tif
+X	270.7	224.7	M172181538LC_pyr.tif
-X	86.98	178.31	M169887000LC_pyr.tif
+X	267.14	199.74	M172188248RC_pyr.tif
+X	267.1	206.27	M172195057RC_pyr.tif
+X	270.56	200.4	M172188248LC_pyr.tif
+X	270.57	207.02	M172195057LC_pyr.tif
+X	267.22	155.18	M172208503RC_pyr.tif
+X	270.42	169.81	M172201753LC_pyr.tif
+X	267.2	169.64	M172201753RC_pyr.tif
+X	270.35	155.15	M172208503LC_pyr.tif
+X	267.2	160.93	M172215314RC_pyr.tif
+X	270.5	195.15	M172215394LC_pyr.tif
+X	267.16	176.32	M172222143RC_pyr.tif
+X	270.43	176.61	M172222143LC_pyr.tif
+X	267.11	194.57	M172215394RC_pyr.tif
+X	270.37	160.99	M172215314LC_pyr.tif
+X	267.07	205.99	M172222216RC_pyr.tif
+X	270.55	206.72	M172222216LC_pyr.tif
+X	266.93	228.68	M172229101RC_pyr.tif
+X	267.13	170.71	M172228910RC_pyr.tif
+X	270.7	229.61	M172229101LC_pyr.tif
+X	270.36	170.91	M172228910LC_pyr.tif
+X	266.98	222.28	M172235863RC_pyr.tif
+X	270.36	161.42	M172235672LC_pyr.tif
+X	267.2	161.36	M172235672RC_pyr.tif
+X	270.62	220.42	M172242639LC_pyr.tif
+X	266.99	219.55	M172242639RC_pyr.tif
+X	270.34	157.35	M172242448LC_pyr.tif
+X	271.91	222	M172249429LC_pyr.tif
+X	267.21	157.34	M172242448RC_pyr.tif
+X	270.64	223.17	M172235863LC_pyr.tif
+X	267.08	183.85	M174536721RC_pyr.tif
+X	267.14	179.14	M174543447RC_pyr.tif
+X	270.52	185.14	M174550311LC_pyr.tif
+X	268.25	221.09	M172249429RC_pyr.tif
+X	267.03	184.71	M174550311RC_pyr.tif
+X	274.22	190.1	M174557163LC_pyr.tif
+X	270.44	179.46	M174543447LC_pyr.tif
+X	270.54	184.26	M174536721LC_pyr.tif
+X	270.36	177.99	M174563795LC_pyr.tif
+X	266.87	191.84	M174563987RC_pyr.tif
+X	270.54	189.56	M174557163RC_pyr.tif
+X	263.71	183.04	M174570656RC_pyr.tif
+X	267.12	177.69	M174563795RC_pyr.tif
+X	270.66	192.4	M174563987LC_pyr.tif
+X	276.74	181.51	M174577418LC_pyr.tif
+X	273.39	181.15	M174577418RC_pyr.tif
+X	274.04	187.37	M174584282LC_pyr.tif
+X	267.06	180.36	M174590984RC_pyr.tif
+X	267.12	183.43	M174570656LC_pyr.tif
+X	270.46	186.89	M174584282RC_pyr.tif
+X	267.14	175	M174597698RC_pyr.tif
+X	270.4	180.71	M174590984LC_pyr.tif
+X	270.58	189.73	M174597893LC_pyr.tif
+X	266.9	189.21	M174597893RC_pyr.tif
+X	270.29	175.25	M174597698LC_pyr.tif
+X	270.61	191.39	M174611491LC_pyr.tif
+X	267	183.66	M174604603RC_pyr.tif
+X	270.46	184.07	M174604603LC_pyr.tif
+X	270.33	178.13	M176892629LC_pyr.tif
+X	267.16	177.87	M176892629RC_pyr.tif
+X	267.12	178.91	M176892659RC_pyr.tif
+X	270.38	179.2	M176892659LC_pyr.tif
+X	267.11	178.46	M176899392RC_pyr.tif
+X	270.34	178.73	M176899392LC_pyr.tif
+X	270.42	180.48	M176906210LC_pyr.tif
+X	266.87	183.54	M176899578RC_pyr.tif
+X	266.95	181.56	M176906254RC_pyr.tif
+X	270.5	181.94	M176906254LC_pyr.tif
+X	270.26	177.88	M176912859LC_pyr.tif
+X	270.63	183.97	M176899578LC_pyr.tif
+X	267.02	180.15	M176906210RC_pyr.tif
+X	266.89	182.57	M176913044RC_pyr.tif
+X	267.11	177.63	M176912859RC_pyr.tif
+X	270.54	182.98	M176913044LC_pyr.tif
+X	270.56	183.58	M176940061LC_pyr.tif
+X	266.83	183.15	M176940061RC_pyr.tif
+X	277.2	177.91	M176926374RC_pyr.tif
+X	274.76	179.86	M176966919LC_pyr.tif
+X	270.5	182.66	M176953522LC_pyr.tif
+X	266.87	182.26	M176953522RC_pyr.tif
+X	266.85	181.13	M176966971RC_pyr.tif
+X	90.17	181	M180479840LC_pyr.tif
+X	90.23	181.6	M180487035LC_pyr.tif
+X	90	179.26	M180494016LC_pyr.tif
+X	89.97	179.06	M180486852LC_pyr.tif
+X	270.37	181.49	M176966971LC_pyr.tif
+X	90.25	181.75	M180494199LC_pyr.tif
+X	89.87	177.98	M180501076LC_pyr.tif
+X	90.16	180.82	M180501273LC_pyr.tif
+X	92.78	180.49	M180501273RC_pyr.tif
+X	89.9	171.36	M182788510LC_pyr.tif
+X	92.95	171.25	M182788510RC_pyr.tif
+X	90.11	177.19	M182802934LC_pyr.tif
+X	92.83	176.94	M182802934RC_pyr.tif
+X	87.4	173.78	M182795715LC_pyr.tif
+X	90.29	173.63	M182795715RC_pyr.tif
+X	93	171.1	M182809956RC_pyr.tif
+X	89.94	171.2	M182809956LC_pyr.tif
+X	92.75	181.63	M182817333RC_pyr.tif
+X	90.28	182	M182817333LC_pyr.tif
+X	92.94	173.47	M182824315RC_pyr.tif
+X	89.97	171.77	M182817118LC_pyr.tif
+X	92.99	171.65	M182817118RC_pyr.tif
+X	90.23	180.03	M182824441LC_pyr.tif
+X	92.8	179.7	M182824441RC_pyr.tif
+X	93.66	172.45	M182838576LC_pyr.tif
+X	90.04	173.64	M182824315LC_pyr.tif
+X	92.86	176.91	M182831540RC_pyr.tif
+X	90.15	177.16	M182831540LC_pyr.tif
+X	90.05	174.01	M182845763LC_pyr.tif
+X	90	172.2	M182852874LC_pyr.tif
+X	92.76	181.64	M182853084RC_pyr.tif
+X	90.28	182.02	M182853084LC_pyr.tif
+X	92.98	172.07	M182852874RC_pyr.tif
+X	92.94	173.84	M182845763RC_pyr.tif
+X	96.62	172.28	M182838576RC_pyr.tif
+X	90.08	174.37	M182860082LC_pyr.tif
+X	92.92	158.74	M185147433RC_pyr.tif
+X	90.01	158.72	M185147433LC_pyr.tif
+X	92.84	177.69	M182860142RC_pyr.tif
+X	89.29	154.97	M185154553LC_pyr.tif
+X	92.27	155.06	M185154553RC_pyr.tif
+X	92.94	174.18	M182860082RC_pyr.tif
+X	90.17	177.97	M182860142LC_pyr.tif
+X	90.28	183.29	M185154765LC_pyr.tif
+X	92.75	182.89	M185154765RC_pyr.tif
+X	92.94	159.5	M185161739RC_pyr.tif
+X	90.08	162.28	M185168910LC_pyr.tif
+X	92.91	162.25	M185168910RC_pyr.tif
+X	92.96	157.47	M185176023RC_pyr.tif
+X	90.06	159.49	M185161739LC_pyr.tif
+X	93.06	149.55	M185183105RC_pyr.tif
+X	90.03	157.43	M185176023LC_pyr.tif
+X	89.94	149.39	M185183105LC_pyr.tif
+X	92.82	175.43	M185183309RC_pyr.tif
+X	93.06	149.67	M185190268RC_pyr.tif
+X	92.95	160.12	M185190344RC_pyr.tif
+X	90.08	160.12	M185190344LC_pyr.tif
+X	89.95	149.52	M185190268LC_pyr.tif
+X	90.23	175.69	M185183309LC_pyr.tif
+X	92.92	163.54	M185197535RC_pyr.tif
+X	90.12	163.6	M185197535LC_pyr.tif
+X	93.07	149.08	M185204551RC_pyr.tif
+X	90.2	171.94	M185197577LC_pyr.tif
+X	92.85	171.75	M185197577RC_pyr.tif
+X	89.95	148.92	M185204551LC_pyr.tif
+X	90.26	178.57	M185204782LC_pyr.tif
+X	93.06	149.79	M185211711RC_pyr.tif
+X	89.96	149.64	M185211711LC_pyr.tif
+X	92.81	178.26	M185204782RC_pyr.tif
+X	90.19	169.65	M185219012LC_pyr.tif
+X	90.2	171.93	M185211875LC_pyr.tif
+X	92.85	171.74	M185211875RC_pyr.tif
+X	92.87	169.5	M185219012RC_pyr.tif
-X	273.91	221.29	M187506370LC_pyr.tif
-X	274.12	236.99	M187513422LC_pyr.tif
-X	270.26	235.81	M187513422RC_pyr.tif
-X	270.35	220.17	M187506370RC_pyr.tif
-X	273.99	227.93	M187513481LC_pyr.tif
-X	270.29	233.62	M187520578RC_pyr.tif
-X	270.32	226.77	M187513481RC_pyr.tif
-X	270.47	190.75	M187520776RC_pyr.tif
-X	274.08	231.9	M187527749LC_pyr.tif
-X	270.32	230.73	M187527749RC_pyr.tif
-X	274.1	234.8	M187520578LC_pyr.tif
-X	273.77	191.36	M187520776LC_pyr.tif
-X	270.48	188.07	M187527944RC_pyr.tif
-X	273.77	188.61	M187527944LC_pyr.tif
-X	273.77	185.63	M187535092LC_pyr.tif
-X	270.5	185.17	M187535092RC_pyr.tif
-X	270.33	230.46	M187534899RC_pyr.tif
-X	274.08	231.63	M187534899LC_pyr.tif
-X	269.23	231.99	M187542031RC_pyr.tif
-X	273.03	233.13	M187542031LC_pyr.tif
-X	274.04	227.43	M187549221LC_pyr.tif
-X	270.36	226.29	M187549221RC_pyr.tif
-X	270.5	188.89	M187542241RC_pyr.tif
-X	273.79	189.45	M187542241LC_pyr.tif
-X	273.85	201.37	M187556500LC_pyr.tif
-X	270.47	200.55	M187556500RC_pyr.tif
-X	270.38	223.28	M187563534RC_pyr.tif
-X	274.02	224.39	M187563534LC_pyr.tif
-X	274.16	234.14	M187570613LC_pyr.tif
-X	270.32	232.98	M187570613RC_pyr.tif
-X	273.86	201.85	M187570782LC_pyr.tif
-X	273.76	180.22	M187556555LC_pyr.tif
-X	270.53	179.9	M187556555RC_pyr.tif
-X	270.47	201.04	M187570782RC_pyr.tif
-X	270.34	193.88	M189858088RC_pyr.tif
-X	273.87	204.08	M187577930LC_pyr.tif
-X	274.03	194.51	M189858088LC_pyr.tif
-X	270.34	194.77	M189865226RC_pyr.tif
-X	274.08	195.42	M189865226LC_pyr.tif
-X	274.16	197.68	M189872337LC_pyr.tif
-X	273.84	185.06	M189872533LC_pyr.tif
-X	270.49	184.62	M189872533RC_pyr.tif
-X	270.48	184.1	M189865381RC_pyr.tif
-X	270.55	180.11	M189872588RC_pyr.tif
-X	273.76	180.45	M189872588LC_pyr.tif
-X	273.81	184.53	M189865381LC_pyr.tif
-X	270.41	191.99	M189879569RC_pyr.tif
-X	274.03	192.58	M189879569LC_pyr.tif
-X	270.52	183.28	M189879692RC_pyr.tif
-X	273.83	183.68	M189879692LC_pyr.tif
-X	274.13	195.88	M189886663LC_pyr.tif
-X	273.83	183.17	M189886860LC_pyr.tif
-X	270.54	182.77	M189886860RC_pyr.tif
-X	270.33	196.99	M189872337RC_pyr.tif
-X	270.38	195.22	M189886663RC_pyr.tif
-X	274.05	192.7	M189893866LC_pyr.tif
-X	270.43	192.1	M189893866RC_pyr.tif
-X	273.87	184.64	M189893977LC_pyr.tif
-X	270.53	184.21	M189893977RC_pyr.tif
-X	277.38	197.49	M189900941LC_pyr.tif
-X	273.59	196.76	M189900941RC_pyr.tif
-X	270.53	184.15	M189901138RC_pyr.tif
-X	273.87	184.57	M189901138LC_pyr.tif
-X	273.8	180.88	M189901180LC_pyr.tif
-X	270.59	180.53	M189901180RC_pyr.tif
-X	270.38	196.23	M189915241RC_pyr.tif
-X	274.19	196.91	M189915241LC_pyr.tif
-X	273.97	188.81	M189908215LC_pyr.tif
-X	270.48	188.3	M189908215RC_pyr.tif
-X	270.54	183.98	M189915438RC_pyr.tif
-X	273.87	184.41	M189915438LC_pyr.tif
-X	274.19	196.9	M189922389LC_pyr.tif
-X	270.54	183.66	M189922585RC_pyr.tif
-X	270.38	196.22	M189922389RC_pyr.tif
-X	270.54	183.66	M189929729RC_pyr.tif
-X	273.86	184.08	M189922585LC_pyr.tif
-X	270.37	196.55	M189929532RC_pyr.tif
-X	274.19	197.24	M189929532LC_pyr.tif
-X	273.86	184.08	M189929729LC_pyr.tif
-X	273.91	182.69	M192231451LC_pyr.tif
-X	274.04	185.51	M192217047LC_pyr.tif
-X	270.45	185.02	M192217047RC_pyr.tif
-X	270.58	182.29	M192231451RC_pyr.tif
-X	270.6	182.25	M192245753RC_pyr.tif
-X	273.93	182.64	M192245753LC_pyr.tif
-X	270.53	184.2	M192259974RC_pyr.tif
-X	274.04	184.66	M192259974LC_pyr.tif
-X	274.25	187.53	M192267022LC_pyr.tif
-X	274.04	184.56	M192267127LC_pyr.tif
-X	274.3	188.11	M192274138LC_pyr.tif
-X	270.41	187.54	M192274138RC_pyr.tif
-X	270.58	182.74	M192274343RC_pyr.tif
-X	273.96	183.15	M192274343LC_pyr.tif
-X	270.53	184.1	M192267127RC_pyr.tif
-X	270.43	186.97	M192267022RC_pyr.tif
-X	273.85	181	M192274412LC_pyr.tif
-X	274.2	186.77	M192281350LC_pyr.tif
-X	270.54	183.89	M192281432RC_pyr.tif
-X	274.08	185.06	M192288553LC_pyr.tif
-X	270.46	186.24	M192281350RC_pyr.tif
-X	270.52	184.59	M192288553RC_pyr.tif
-X	86.49	177.87	M1098108947LC_pyr.tif
-X	89.15	177.07	M1098116106RC_pyr.tif
-X	274.03	184.34	M192281432LC_pyr.tif
-X	89.16	177.6	M1098108947RC_pyr.tif
-X	86.45	177.32	M1098116106LC_pyr.tif
-X	89.16	176.08	M1098123276RC_pyr.tif
-X	86.48	178.94	M1098130359LC_pyr.tif
-X	86.13	170.98	M1098137697LC_pyr.tif
-X	89.24	170.9	M1098137697RC_pyr.tif
-X	86.39	176.3	M1098123276LC_pyr.tif
-X	86.54	181.61	M1098144587LC_pyr.tif
-X	89.09	178.65	M1098130359RC_pyr.tif
-X	89.01	181.25	M1098144587RC_pyr.tif
-X	89.19	172.56	M1098144803RC_pyr.tif
-X	86.21	172.69	M1098144803LC_pyr.tif
-X	86.39	177.4	M1098158978LC_pyr.tif
-X	89.08	177.14	M1098158978RC_pyr.tif
-X	92.24	170.75	M1098151995RC_pyr.tif
-X	89.11	170.86	M1098151995LC_pyr.tif
-X	89.84	172.96	M1098173378LC_pyr.tif
-X	92.83	172.8	M1098173378RC_pyr.tif
-X	89.11	175.65	M1098166160RC_pyr.tif
-X	86.32	175.86	M1098166160LC_pyr.tif
-X	86.21	173.57	M1098180504LC_pyr.tif
-X	89.14	173.42	M1098180504RC_pyr.tif
-X	86.29	166.13	M1100474116LC_pyr.tif
-X	86.57	187.23	M1100473919LC_pyr.tif
-X	89.19	166.03	M1100474116RC_pyr.tif
-X	89.24	159.84	M1100474166RC_pyr.tif
-X	86.17	159.83	M1100474166LC_pyr.tif
-X	86.41	173.19	M1100466896LC_pyr.tif
-X	89.15	172.97	M1100466896RC_pyr.tif
-X	86.47	179.36	M1100481135LC_pyr.tif
-X	89.07	179.03	M1100481135RC_pyr.tif
-X	89.15	167.18	M1100488387RC_pyr.tif
-X	86.28	167.3	M1100488387LC_pyr.tif
-X	89.04	180.74	M1100488272RC_pyr.tif
-X	89.18	162.03	M1100495581RC_pyr.tif
-X	86.18	162.06	M1100495581LC_pyr.tif
-X	86.14	160.31	M1100502745LC_pyr.tif
-X	86.48	181.1	M1100488272LC_pyr.tif
-X	86.47	182.2	M1100502549LC_pyr.tif
-X	89.01	181.82	M1100502549RC_pyr.tif
-X	89.18	160.3	M1100502745RC_pyr.tif
-X	88.99	182.65	M1100516833RC_pyr.tif
-X	86.47	183.04	M1100516833LC_pyr.tif
-X	93.55	158.15	M1100531350LC_pyr.tif
-X	89.19	157.13	M1100517064RC_pyr.tif
-X	96.65	158.07	M1100531350RC_pyr.tif
-X	86.31	173.06	M1100538353LC_pyr.tif
+X	266.74	134.51	M1102824078RC_pyr.tif
+X	269.95	133	M1102824078LC_pyr.tif
+X	266.52	245.52	M1102824275RC_pyr.tif
+X	270.22	247.18	M1102824275LC_pyr.tif
-X	89.04	172.85	M1100538353RC_pyr.tif
-X	86.06	157.09	M1100517064LC_pyr.tif
+X	266.59	227.6	M1102831351RC_pyr.tif
+X	270.11	229.57	M1102831351LC_pyr.tif
+X	266.73	134.01	M1102838362RC_pyr.tif
+X	269.93	132.6	M1102838362LC_pyr.tif
+X	270.16	246.6	M1102838564LC_pyr.tif
+X	266.46	244.99	M1102838564RC_pyr.tif
+X	269.9	136.3	M1102845514LC_pyr.tif
+X	266.69	137.64	M1102845514RC_pyr.tif
+X	266.51	238.23	M1102845677RC_pyr.tif
+X	270.13	239.98	M1102845677LC_pyr.tif
+X	269.9	147.04	M1102866958LC_pyr.tif
+X	266.65	148.1	M1102866958RC_pyr.tif
+X	266.52	228.97	M1102859938RC_pyr.tif
+X	270.08	230.76	M1102859938LC_pyr.tif
+X	270.2	249.33	M1102867177LC_pyr.tif
+X	266.38	247.9	M1102867177RC_pyr.tif
+X	270.04	222.54	M1102874208LC_pyr.tif
+X	266.51	220.26	M1102888498RC_pyr.tif
+X	266.53	220.82	M1102874208RC_pyr.tif
+X	270.03	221.92	M1102888498LC_pyr.tif
+X	270.03	225.76	M1102895649LC_pyr.tif
+X	266.49	224.11	M1102895649RC_pyr.tif
+X	270.03	181.38	M1105181431LC_pyr.tif
+X	266.61	181.02	M1105181431RC_pyr.tif
+X	269.85	142.97	M1102895523LC_pyr.tif
+X	266.62	144	M1102895523RC_pyr.tif
+X	266.41	193.46	M1105181575RC_pyr.tif
+X	270.23	194.05	M1105181575LC_pyr.tif
+X	269.89	175.38	M1105195648LC_pyr.tif
+X	266.64	175.14	M1105195648RC_pyr.tif
+X	270.12	188.25	M1105188658LC_pyr.tif
+X	266.49	187.76	M1105188658RC_pyr.tif
+X	270.1	188.77	M1105202948LC_pyr.tif
+X	266.45	188.27	M1105202948RC_pyr.tif
+X	266.59	176.56	M1105217097RC_pyr.tif
+X	269.88	176.83	M1105217097LC_pyr.tif
+X	270.14	192.64	M1105217294LC_pyr.tif
+X	269.89	176.82	M1105209953LC_pyr.tif
+X	266.6	176.55	M1105209953RC_pyr.tif
+X	266.36	192.07	M1105217294RC_pyr.tif
+X	269.92	179.77	M1105224287LC_pyr.tif
+X	266.56	177.94	M1105231413RC_pyr.tif
+X	266.5	183.22	M1105224321RC_pyr.tif
+X	266.55	179.44	M1105224287RC_pyr.tif
+X	269.99	183.63	M1105224321LC_pyr.tif
+X	269.96	182.7	M1105238600LC_pyr.tif
+X	269.89	178.24	M1105231413LC_pyr.tif
+X	269.96	182.23	M1105231448LC_pyr.tif
+X	266.5	182.31	M1105238600RC_pyr.tif
+X	269.86	176.87	M1105245672LC_pyr.tif
+X	266.33	192.17	M1105245869RC_pyr.tif
+X	266.56	176.6	M1105245672RC_pyr.tif
+X	270.12	192.75	M1105245869LC_pyr.tif
+X	266.51	181.86	M1105231448RC_pyr.tif
+X	266.56	175.71	M1105252804RC_pyr.tif
+X	270.1	192.43	M1105253001LC_pyr.tif
+X	269.83	175.96	M1105252804LC_pyr.tif
+X	269.97	179.41	M1107539246LC_pyr.tif
+X	266.33	191.86	M1105253001RC_pyr.tif
+X	266.58	179.11	M1107539246RC_pyr.tif
+X	269.97	180.32	M1107553573LC_pyr.tif
+X	266.51	180	M1107553573RC_pyr.tif
+X	266.5	179.85	M1107560712RC_pyr.tif
+X	269.95	180.17	M1107560712LC_pyr.tif
+X	262.59	184.12	M1107546562RC_pyr.tif
+X	266.39	184.56	M1107546562LC_pyr.tif
+X	266.58	177.19	M1107567770RC_pyr.tif
+X	269.82	177.42	M1107567770LC_pyr.tif
+X	266.35	183.16	M1107567984RC_pyr.tif
+X	269.83	177.73	M1107574927LC_pyr.tif
+X	270.09	183.59	M1107567984LC_pyr.tif
+X	266.56	177.49	M1107574927RC_pyr.tif
+X	270.01	182.06	M1107582213LC_pyr.tif
+X	266.3	183.95	M1107575142RC_pyr.tif
+X	270.12	184.4	M1107575142LC_pyr.tif
+X	266.4	181.68	M1107582213RC_pyr.tif
+X	269.82	177.92	M1107589225LC_pyr.tif
+X	266.54	177.67	M1107589225RC_pyr.tif
+X	266.57	176.47	M1107596330RC_pyr.tif
+X	269.76	176.69	M1107596330LC_pyr.tif
+X	269.93	180.62	M1107603605LC_pyr.tif
+X	270.05	183.24	M1107596544LC_pyr.tif
+X	266.33	182.82	M1107596544RC_pyr.tif
+X	269.82	178.32	M1107610676LC_pyr.tif
+X	266.43	180.29	M1107603605RC_pyr.tif
+X	93.28	178.47	M1113431928RC_pyr.tif
+X	90.61	178.76	M1113431928LC_pyr.tif
+X	266.5	178.06	M1107610676RC_pyr.tif
+X	90.68	180.73	M1113431977LC_pyr.tif
